"","IncomeProp","Sex","Married","Co.habitate","Divorced","Widowed","AgeProp","NoHigh","SomeHigh","GradHigh","SomeColl","GradColl","Managerial","Sales","Laborer","Cleric","Homemaker","Student","Military","Retired","LivedProp","Not.Married.Dual","DualIncome","Household","Householdu18","Own","Rent","House","Condo","Apartment","MobileHome","American.Indian","Asian","Black","EastIndian","Hispanic","Pacific.Islander","White","English","Spanish"
"7417",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"7418",27.5,1,0,1,0,0,21,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"7419",35,2,1,0,0,0,29.5,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7420",27.5,2,1,0,0,0,39.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"7421",35,2,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"7422",27.5,1,1,0,0,0,39.5,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7423",27.5,1,0,0,0,0,29.5,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"7424",22.5,1,0,1,0,0,29.5,0,0,0,0,1,0,0,0,1,0,0,0,0,12,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"7425",22.5,2,0,0,1,0,49.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"7426",22.5,2,0,0,1,0,49.5,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,0,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"7427",22.5,2,0,0,0,1,70,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7428",62.5,2,1,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"7429",35,1,0,0,1,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7430",35,2,1,0,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"7431",45,2,1,0,0,0,21,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7432",27.5,2,1,0,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"7433",22.5,2,0,0,1,0,59.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7434",5,2,0,0,0,1,59.5,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7435",12.5,2,1,0,0,0,70,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7436",17.5,1,1,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7437",5,2,0,0,0,1,70,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
"7438",45,1,1,0,0,0,39.5,0,0,0,1,0,0,0,0,1,0,0,0,0,8.5,0,1,5,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7439",35,2,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,4,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7440",12.5,2,1,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,8.5,0,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7441",12.5,2,0,1,0,0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,12,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"7442",12.5,1,0,0,0,0,29.5,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7443",22.5,1,0,1,0,0,29.5,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"7444",22.5,2,0,1,0,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7445",22.5,1,0,0,0,0,21,0,0,0,1,0,0,0,1,0,0,0,0,0,8.5,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7446",12.5,1,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"7447",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"7448",17.5,2,0,0,1,0,29.5,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7449",22.5,1,0,0,1,0,39.5,0,0,1,0,0,0,0,1,0,0,0,0,0,12,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7450",35,1,1,0,0,0,29.5,0,0,0,1,0,0,0,1,0,0,0,0,0,8.5,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"7451",17.5,2,0,0,0,0,29.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"7452",35,2,0,1,0,0,29.5,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"7453",45,2,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"7454",12.5,2,1,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0,0,12,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"7455",45,2,1,0,0,0,29.5,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7456",5,2,0,0,1,0,49.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7457",17.5,1,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7458",12.5,2,0,0,1,0,49.5,0,0,1,0,0,0,0,1,0,0,0,0,0,12,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7459",17.5,2,1,0,0,0,15.5,0,1,0,0,0,0,0,0,0,1,0,0,0,12,0,0,9,6,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7460",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,9,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7461",12.5,2,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7462",45,1,0,0,1,0,59.5,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7463",62.5,2,1,0,0,0,39.5,0,0,0,1,0,0,1,0,0,0,0,0,0,8.5,0,1,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7464",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"7465",75,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"7466",35,1,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7467",35,1,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"7468",22.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,2.851822,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"7469",5,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"7470",17.5,2,0,0,1,0,29.5,0,0,0,0,1,0,0,0,1,0,0,0,0,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"7471",12.5,1,0,0,0,0,21,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"7472",27.5,2,1,0,0,0,29.5,0,0,0,1,0,0,0,0,1,0,0,0,0,8.5,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"7473",17.5,2,0,0,0,0,21,0,0,0,0,1,0,0,0,1,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7474",5,1,0,1,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,8.5,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"7475",22.5,1,0,0,0,1,29.5,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"7476",22.5,1,0,0,1,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"7477",22.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7478",35,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,8.5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"7479",5,2,0,0,0,1,70,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7480",12.5,2,0,0,0,1,70,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"7481",5,2,0,0,0,0,15.5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"7482",35,1,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,1,0,0,8.5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"7483",45,1,1,0,0,0,39.5,0,0,0,1,0,0,0,0,0,0,0,1,0,8.5,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7484",27.5,2,0,1,0,0,29.5,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"7485",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7486",35,1,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7487",12.5,2,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,8.5,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7488",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"7489",35,2,1,0,0,0,59.5,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"7490",5,2,0,0,0,0,39.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,1,0,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"7491",35,2,0,0,0,0,29.5,0,0,0,0,1,0,1,0,0,0,0,0,0,8.5,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"7492",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"7493",27.5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,5,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"7494",35,1,0,1,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,8.5,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"7495",5,1,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7496",62.5,2,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,0,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"7497",62.5,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7498",75,2,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"7499",62.5,1,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
"7500",35,2,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7501",27.5,1,1,0,0,0,29.5,0,0,0,0,1,0,0,0,0,0,0,1,0,8.5,0,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7502",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,8.5,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7503",27.5,1,0,0,1,0,39.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7504",17.5,2,1,0,0,0,29.5,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"7505",27.5,1,0,1,0,0,29.5,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"7506",27.5,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"7507",62.5,2,1,0,0,0,49.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,1,6,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"7508",62.5,2,1,0,0,0,49.5,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"7509",35,1,1,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7510",35,2,1,0,0,0,70,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7511",27.5,1,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7512",27.5,2,1,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7513",27.5,2,1,0,0,0,59.5,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7514",35,1,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7515",45,2,1,0,0,0,59.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"7516",12.5,2,0,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
"7517",5,2,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"7518",45,1,1,0,0,0,49.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"7519",45,1,1,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"7520",35,2,1,0,0,0,39.5,0,0,0,0,1,0,0,1,0,0,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7521",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7522",45,2,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7523",35,2,1,0,0,0,29.5,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,5,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7524",35,1,1,0,0,0,29.5,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,5,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7525",27.5,2,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7526",35,2,1,0,0,0,39.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7527",35,1,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7528",35,2,1,0,0,0,49.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"7529",22.5,2,0,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7530",35,2,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7531",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7532",35,1,1,0,0,0,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7533",27.5,1,1,0,0,0,49.5,0,0,1,0,0,0,0,0,1,0,0,0,0,8.5,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7534",27.5,2,1,0,0,0,39.5,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7535",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7536",12.5,1,0,0,0,0,29.5,0,0,1,0,0,0,0,1,0,0,0,0,0,8.5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"7537",12.5,2,0,0,0,0,59.5,0,1,0,0,0,0,0,0,1,0,0,0,0,12,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7538",35,2,1,0,0,0,29.5,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,2.851822,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"7539",45,2,0,0,0,0,49.5,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7540",22.5,2,1,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"7541",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"7542",35,2,1,0,0,0,29.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7543",45,1,0,0,1,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"7544",45,2,1,0,0,0,21,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7545",35,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"7546",27.5,1,0,0,1,0,39.5,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"7547",35,2,0,0,0,1,59.5,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,2.851822,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7548",27.5,1,0,1,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"7549",5,2,0,0,0,0,15.5,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"7550",27.5,1,1,0,0,0,39.5,0,0,0,1,0,0,0,0,1,0,0,0,0,8.5,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7551",12.5,1,0,0,0,0,15.5,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7552",22.5,1,0,0,0,0,39.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7553",12.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7554",12.5,2,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7555",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"7556",22.5,1,0,0,0,1,70,0,0,1,0,0,0,0,0,0,0,0,0,1,8.5,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7557",27.5,2,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7558",75,1,1,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7559",5,2,0,0,0,0,15.5,1,0,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"7560",22.5,2,0,0,0,0,29.5,0,0,0,0,1,0,0,0,1,0,0,0,0,12,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7561",45,1,1,0,0,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7562",22.5,2,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"7563",27.5,2,1,0,0,0,29.5,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7564",5,1,0,0,0,0,15.5,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"7565",35,1,1,0,0,0,59.5,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7566",45,2,0,0,0,1,39.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,1,0,5,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7567",35,1,1,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"7568",5,1,0,0,0,0,15.5,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7569",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7570",35,2,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"7571",17.5,2,0,1,0,0,15.5,0,1,0,0,0,0,0,0,1,0,0,0,0,12,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"7572",12.5,2,0,0,1,0,29.5,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7573",12.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"7574",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
